,,21-Jan-09,,,
Anthem AV pre/pro RS-232 commands,,,,,
Main Zone Specific Commands,,,,,
STC,xx:xx,Set current time,,,
,,where xx:xx = 00:00 to 23:59 (24hr format) or 12:00AM to 11:59PM (12hr format),,,
STC?,,query current time - returns STCxx:xx,,,
,,where xx:xx = 00:00 to 23:59 (24hr format) or 12:00AM to 11:59PM (12hr format),,,
STD,x,Set current day,,,
,,"where x = 1,2,3, ..7 (Sunday, Monday, Tuesday,… Saturday)",,,
STD?,,query current day - returns STDx,,,
,,"where x = 1,2,3, ..7 (Sunday, Monday, Tuesday,… Saturday)",,,
SV1O,sxx.x,Set Main zone power-up value,,,
,,where sxx.xx = MainMaxVol to -95.5 dB in 0.5 dB steps,,,
SV1M,sxx.x,Set Main zone maximum level value (MainMaxVol),,,
,,where sxx.xx = +31.5 to -95.5 dB in 0.5 dB steps,,,
SV2O,sxx.x,Set Zone2 power-up value,,,
,,where sxx.xx = +10.0 to -70.0 dB in 1.25 dB steps,,,
SV2MF,,Set Zone2 volume to be fixed at power up volume,,,
SV2M,sxx.x,Set Zone2 maximum level value (Zone2MaxVol),,,
,,where sxx.xx = +10.0 to -70.0 dB in 1.25 dB steps,,,
SV3O,sxx.x,Set Zone3 power-up value,,,
,,where sxx.xx = +10.0 to -70.0 dB in 1.25 dB steps,,,
SV3M,sxx.x,Set Zone3 maximum level value (Zone2MaxVol),,,
,,where sxx.xx = +10.0 to -70.0 dB in 1.25 dB steps,,,
SVHO,sxx.x,Set Headphone power-up value,,,
,,where sxx.xx = HeadphoneMaxVol to -70.0 dB in 1.25 dB steps,,,
SV3MF,,Set Zone3 volume to be fixed at power up volume,,,
SVHM,sxx.x,Set Headphone maximum level value,,,
,,where sxx.xx = +10.0 to -70.0 dB in 1.25 dB steps,,,
SVM,x,Set Main/Zone2/Zone3/Headphone mute amount to x dB,,,
,,"where x = 0,5,10,..30 (x=0 Silent, x=5 5dB mute, …x=30 30 dB mute)",,,
SDD,x,Set Differential outputs labled Sub2/Center2 for Sub2/Center2 (x=0) or Zone2 L/R (x=1),,,
SDS,x,"Set Digital output connector #2 to be same as Digital output connector #1 (x=a) or to source x = 0,1,2,3…9 (0=CD, 1=2 Ch Bal, 2=6 Ch SE, 3=tape, 4=tuner, .. 9=aux). Note if source x is not assigned as digital input there will be no output",,,
SDM,x,"Set the 2-Ch analog DSP A/D conversion frequency x=0,1,2,3 (0=44.1 kHz, 1=48 kHz, 2=88.2 kHz, 3=96 kHz) when input configured for Analog DSP",,,
SDN,x,"Set the 6-ch analog DSP A/D conversion frequency x=0,1,2,3 (0=44.1 kHz, 1=48 kHz, 2=88.2 kHz, 3=96 kHz) when 6-Ch Direct input configured for Analog DSP",,,
SDB,x,Set Digital output connector #1 number of output bits to be 24 bits (x=0) or 16 bits(x=1) when REC=MAIN ,,,
SDR,x,"Set the 6-ch surround speaker and rear speaker swap to x=0,1 (0 no swap, 1=yes swap) (This command was deleted after v1.33.)",,,
SDC,x,"Set surround speaker output copy to rear speakers (if no rear source) to x=0,1 (0 no copy, 1=yes copy) (This command was deleted after v1.33.)",,,
Triggers/IR/RS-232,,,,,
Command,Parameters,Description,,,
StE,x,Triggers (1 through 3) global enable (note that trigger must be enabled to work),,,
,,"where x=0,1,2 (0=disabled, 1=enabled, 2=RS-232 control)",,,
St1S,xn,Add path x and source n to conditions for trigger #1 on ,,,
,,"where x=0..3 (0=Main, 1=Zone2, 2=Zone3, 3= Rec) and source n (P=Power On). Note that source n=P (Power On) is not valid for path x=3 (Rec)",,,
St1C,xn,Remove path x and source n from conditions for trigger #1 on ,,,
,,"where x=0..3 (0=Main, 1=Zone2, 2=Zone3, 3= Rec) and source n (P=Power On). Note that source n=P (Power On) is not valid for path x=3 (Rec)",,,
St2S,xn,Add path x and source n to conditions for trigger #2 on ,,,
,,"where x=0..3 (0=Main, 1=Zone2, 2=Zone3, 3= Rec) and source n (P=Power On). Note that source n=P (Power On) is not valid for path x=3 (Rec)",,,
St2C,xn,Remove path x and source n from conditions for trigger #2 on ,,,
,,"where x=0..3 (0=Main, 1=Zone2, 2=Zone3, 3= Rec) and source n (P=Power On). Note that source n=P (Power On) is not valid for path x=3 (Rec)",,,
St3S,xn,Add path x and source n to conditions for trigger #3 on ,,,
,,"where x=0..3 (0=Main, 1=Zone2, 2=Zone3, 3= Rec) and source n (P=Power On). Note that source n=P (Power On) is not valid for path x=3 (Rec)",,,
St3C,xn,Remove path x and source n from conditions for trigger #3 on ,,,
,,"where x=0..3 (0=Main, 1=Zone2, 2=Zone3, 3= Rec) and source n (P=Power On). Note that source n=P (Power On) is not valid for path x=3 (Rec)",,,
SIS,nx,"Enable IR receiver n=0,1..3 (0=Front,1=Rear1,2=Rear2,3=Rear3) for personalities x=0,1,2 (0=Main,1=Zone2,2=Zone3)",,,
SIC,nx,"Disable IR receiver n=0,1..3 (0=Front,1=Rear1,2=Rear2,3=Rear3) for personalities x=0,1,2 (0=Main,1=Zone2,2=Zone3)",,,
SSB,x,Set serial port baud rate,,,
,,"x=0,1,2,3,…7 (1200, 2400, 4800, 9600, 19200, 38400, 57600, 115200)",,,
SSB?,,Queries current serial port baud rate - returns SSBx.,,,
SSF,x,Set serial port flow control,,,
,,"x=0,1 (None, RTS/CTS)",,,
SSF?,,Queries current serial port flow control - returns SSFx.,,,
SST,x,Set serial port Tx status,,,
,,"x=0,1 (Disabled, enabled)",,,
SST?,,Queries current serial port Tx status - returns SSTx.,,,
Displays,,,,,
Command,Parameters,Description,,,
SO1S,x,Set On-Screen Main,,,
,,"x=0,1,2,3,4,5,6,7 (Disabled; composite only Main; S-Video only Main; composite and S-video Main; HD only Main; composite and HD Main; S-Video and HD Main; composite, S-Video and HD Main)",,,
SO2S,x,Set On-Screen Zone2,,,
,,"x=0,1,2,3 (Disabled, composite only Zone2, S-Video only Zone2, composite and S-video Zone2)",,,
SO1I,x,Set Main On-Screen to display changes made in,,,
,,"x=0,1,2,3,4,5 (0=All zones, 1=Main only, 2=Main and headphone only,3=Main, Zone3 and headphone, 4=Main,Zon3 and Rec,5=Main, Zone3,Rec and headphone)",,,
SO2I,x,Set Zone2 On-Screen to display changes made in,,,
,,"x=0,1 (0=All zones, 1=Zone2 only)",,,
SO1T,x,Set function timeout ,,,
,,"x=1,2,3,…15",,,
SO1P,x,Set Main On-screen position,,,
,,"x = 0,1,2 (Top, Mid, Bottom)",,,
SO2P,x,Set Zone2 On-screen position,,,
,,"x = 0,1,2 (Top, Mid, Bottom)",,,
SFPH,xx,Set Front panel Hi intensity (AVM 20 ONLY),,,
,,"xx = 0,1,2,..15",,,
SFPM,xx,Set Front panel Med intensity (AVM 20 ONLY),,,
,,"xx = 0,1,2,..15",,,
SFPL,xx,Set Front panel Lo intensity (AVM 20 ONLY),,,
,,"xx = 0,1,2,..15",,,
SFPW,x,Set Front panel wake-up,,,
,,"x=0,1,2 (No, Up 1, Hi)",,,
SFPCH,xx,Set Front panel contrast for Hi intensity (OBSOLETE),,,
,,"xx = 0,1,2,..7",,,
SFPCM,xx,Set Front panel contrast for Med intensity (OBSOLETE),,,
,,"xx = 0,1,2,..7",,,
SFPCL,xx,Set Front panel contrast for Low intensity (OBSOLETE),,,
,,"xx = 0,1,2,..7",,,
Save and restore,,,,,
Command,Parameters,Description,,,
SfSU,,Save user settings,,,
SfLU,,Restore user settings,,,
SfSI,,Save installer settings,,,
SfLI,,Restore installer settings,,,
SfLF,,Restore factory defaults,,,
SfSC,,Save current settings. Current settings are used when applying power to the unit. This command does not affect video setup menu. To save any changes in the video setup menu you must power down all three zones.,,,
SfP,,Save power interrupt settings (i.e. non setup settings such as current time…which are saved when the ac power is interrupted),,,
"Video Processing (AVM 50 / D2 only, except as noted)",,,,,
Command,Parameters,Description,,,
fa?,n,"query scale output mode of source n, returns Fany, where y = 0,1,2, …4(0=Panoramic Stretch, 1=Anamorphic Stretch, 2=Letter/Pillar Box, 3=Zoom, 4=Bypass) ",,,
fas,ny,"set scale output mode of source n to y, where y = 0,1,2, …4(0=Panoramic Stretch, 1=Anamorphic Stretch, 2=Letter/Pillar Box, 3=Zoom, 4=Bypass) ",,,
fe?,n,"query current extract size of source n, returns Fenyyy, where yyy =1, 2…100 ",,,
fes,nyyy,"set current extract size of source n to yyy, where yyy =1, 2…100",,,
ff?,n,"query current extract horizontal position of source n, returns Ffnyyy, where yyy =0,1, 2…100",,,
ffs,nyyy,"set current extract horizontal position of source n to yyy, where yyy =0,1, 2…100",,,
fg?,n,"query current extract vertical position of source n, returns Fgnyyy, where where yyy =0,1, 2…100 ",,,
fgs,nyyy,"set current extract vertical position of source n to yyy, and where yyy =0,1, 2…100",,,
ft?,n,"query current through horizontal size of source n, returns Ftnyyy, where yyy =1, 2…100",,,
fts,nyyy,"set current through horizontal size of source n to yyy, and where yyy =1, 2…100",,,
fu?,n,"query current through vetical size of source n, where yyy =1, 2…100",,,
fus,nyyy,"set current through vertical size of source n to yyy, where yyy =1, 2…100",,,
fv?,n,"query current through horizontal position of source n, where yyy =0,1, 2…100",,,
fvs,nyyy,"set current through horizontal position of source n to yyy, where yyy =0,1, 2…100",,,
fw?,n,"query current through vertical position of source n, where yyy =0,1, 2…100",,,
fws,nyyy,"set current through vertical position of source n to yyy, where yyy =0,1, 2…100",,,
fS?,n,"query current input color space of source n, returns FSxy, where y = 0,1,2(0=Auto Detect, 1= HDTV, 2=SDTV) (this command also works on an AVM 40)",,,
fSs,ny,"set current input color space of source n to y, where y = 0,1,2(0=Auto Detect, 1= HDTV, 2=SDTV) (this command also works on an AVM 40)",,,
fR?,n,"query current RGB mode of source n, where y = 0,1(0=Studio RGB, 1= Extended RGB) (this command also works on an AVM 40)",,,
fRs,ny,"set current input RGB mode of source n to y, where y = 0,1(0=Studio RGB, 1= Extended RGB) (this command also works on an AVM 40)",,,
fc?,n,"query current contrast value of source n, returns Fcnyyy, where yyy =0,1, 2…100",,,
fcs,nyyy,"set current contrast value of source n to yyy, where yyy =0,1, 2…100",,,
fb?,n,"query current brightness value of source n, returns Fbnyyy, where yyy =0,1, 2…100",,,
fbs,nyyy,"set current brightness value of source n to yyy, where yyy =0,1, 2…100",,,
fs?,n,"query current saturation value of source n, returns Fsnyyy, where yyy =0,1, 2…100",,,
fss,nyyy,"set current saturation value of source n to yyy, where yyy =0,1, 2…100",,,
fh?,n,"query current hue value of source n, returns Fhnyyy, where yyy =0,1, 2…100",,,
fhs,nyyy,"set current hue value of source n to yyy, where yyy =0,1, 2…100",,,
fF?,n,"query current Film Mode of source n, returns FFny, where y = 0,1(0=Auto Detect, 1= Off) ",,,
fFs,ny,"set current Film Mode of source n to y, where y = 0,1(0=Auto Detect, 1= Off) ",,,
fd?,n,"query current detail enhancement level of source n, returns Fdnyyy, where yyy =0,1, 2…100",,,
fds,nyyy,"set current detail enhancement level of source n to yyy, where yyy =0,1, 2…100",,,
fD?,n,"query current detail enhancement noise threshold value of source n, returns FDnyyy, where yyy =0,1, 2…100",,,
fDs,nyyy,"set current detail enhancement noise threshold of source n to yyy, where yyy =0,1, 2…100",,,
fn?,n,"query current noise reduction value of source n, returns Fnnyyy, where yyy =0,1, 2…100",,,
fns,nyyy,"set current noise reduction value of source n to yyy, where yyy =0,1, 2…100",,,
fm?,n,"query current motion threshold value of source n, returns Fmnyyy, where yyy =0,1, 2…100",,,
fms,nyyy,"set current motion threshold value of source n to yyy, where yyy =0,1, 2…100",,,
fB?,n,"query current Chroma Bug Correction Mode of source n, returns FBny, where y = 0,1(0=On, 1= Off) ",,,
fBs,ny,"set current Chroma Bug Correction of source n to y, where y = 0,1(0=On, 1= Off) ",,,
fC?,n,"query current S-Video Chroma Level of source n, returns FCnyyy, where yyy =0,1, 2…255",,,
fCs,nyyy,"set current S-Video Chroma Level of source n to yyy, where yyy =0,1, 2…255",,,
fl?,n,"query current S-Video Luma Level of source n, returns Flnyyy, where yyy =0,1, 2…255",,,
fls,nyyy,"set current S-Video Luma Level of source n to yyy, where yyy =0,1, 2…255",,,
fV?,n,"query current video ADC video input gain setting of source n, returns FVnyyy, where yyy =0,1, 2…100(0=Auto) (this command also works on an AVM 40)",,,
fVs,nyyy,"set current video ADC video input gain setting of source n to yyy, where yyy =0,1, 2…100(0=Auto) (this command also works on an AVM 40)",,,
fT?,n,"query current video ADC video input offset setting of source n, returns FTnyyy, where yyy =0,1, 2…100 (this command also works on an AVM 40)",,,
fTs,nyyy,"set current video ADC video input offset setting of source n to yyy, where yyy =0,1, 2…100 (this command also works on an AVM 40)",,,
fP?,n,"query current video ADC sampling phase of source n, returns FPnyy, where yy =0,1, 2…31",,,
fPs,nyy,"set current video ADC sampling phase of source n to yy, where yy =0,1, 2…31",,,
fW?,n,"query current crop input window mode setting of source n, returns FWny, where y = 0,1,2,3 (0=HDMI Auto Detect, 1=16:9, 2=4:3, 3=Custom Setting) ",,,
fWs,ny,"set current crop input window mode setting of source n to y, where y = 0,1,2,3 (0=HDMI Auto Detect, 1=16:9, 2=4:3, 3=Custom Setting) ",,,
fA?,n,"query current crop edges setting of source n, returns FAny, where y = 0,1 (0=off, 1=on)",,,
fAs,ny,"set current crop edges setting of source n to y, where y = 0,1 (0=off, 1=on)",,,
fE?,n,"query current horizontal crop edge pixels of source n, returns FEnyy, where yy =  0,1,2,…20",,,
fEs,nyy,"set current horizontal crop edge pixels of source n to yy, where yyyy =0,1,2,3,4,…20",,,
fO?,n,"query current horizontal crop edge pixels of source n, returns FOny, where y =  0,1,2,3",,,
fOs,ny,"set current horizontal crop edge pixels of source n to y, where y =0,1,2,3",,,
fo?,n,"query current horizontal input window size of source n, returns Fonyyyy, where yyyy =1,2,3,4,…1920",,,
fos,nyyyy,"set current horizontal input window size of source n to yyyy, where yyyy =1,2,3,4,…1920",,,
fp?,n,"query current vertical input window size of source n, returns Fpnyyyy, where yyyy =  1,2,…1080",,,
fps,nyyyy,"set current vertical input window size of source n to yyyy, where yyyy =1,2,3,4,…1080",,,
fq?,n,"query current horizontal input window position of source n, returns Fqnyyyy, where yyyy =  1,2,…1920",,,
fqs,nyyyy,"set current horizontal input window position of source n to yyyy, where yyyy =1,2,3,4,…1920",,,
fr?,n,"query current vertical input window position of source n, returns Frnyyyy, where yyyy =  1,2,…1080",,,
frs,nyyyy,"set current vertical input window position of source n to yyyy, where yyyy =1,2,3,4,…1080",,,
fG?,n,"query scale output Gamma mode of source n, where y = 0,1,2(0=Gamma Exponential, 1=Gamma Custom1, 2=Gamma Custom2, 3=off)",,,
fGs,ny,"set scale output Gamma mode of source n to y, where y = 0,1,2(0=Gamma Exponential, 1=Gamma Custom1, 2=Gamma Custom2, 3=off)",,,
fi?,n,"query output frame lock mode of source n, returns Finy, where y = 0,1(0=auto, 1=off)",,,
fis,ny,"set output frame lock mode of source n to y, where y = 0,1(0=auto, 1=off)",,,
fX?,n,"query current gamma exponential value of source n, returns FXnyyy, where yyy =  25,26,…400",,,
fXs,nyyy,"set current gamma exponential value of source n to yyy, where yyy =25,26,…400",,,
fU?,x,"query customer timing parameter x, where x = 0,1,2, 3,4…a,…e (0-14), returns FUxyyyy, where y is the decimal value of the parameter",,,
fUs,xyyyy,"set customer timing parameter x to yyyy, where x = 0,1,2, 3,4…a,…e (0-14), and yyyy is the decimal value of the parameter when x=0-12, when x=13 or 14, yyyy is the hex value of the parameter. ",,,
fIs,xZZXXXYYY,"Set gamma table x { = 0- single table, = 1 Red table, =2 Green table, =3 Blue table} table entry number ZZ { hexadecimal (0 – 1E (30D)) } to (XXX ,YYY). XXX and YYY are the X and Y values of the point in hexadecimal (0 – 3FF). 
Note that each curve must start with a point with XXX = 000, and finish with XXX = 3FF. After you are done making changes to a curve you must send a point just after the last valid point (just after the one with an XXX value of 1023) with an XXX and YYY value of AAA to mark the curve as valid, resulting in a recalculation of the gamma table.
Example: assume unit has already been configured with 20 gamma points, sending: fIs00A2FF2AF;fIs014AAAAAA; will set the point at 0A(11th point) in the single table to a value of (2FF,2AF) and then trigger re-calculation of the gamma table.
It is up to the user to ensure that all points are in order. (the XXX values must be in increasing values as the point # (ZZ) increases). - No sorting is done on the entries.
",,,
fI?,xZZ,"Querry gamma table x, entry # ZZ. Returns fIxZZXXXYYY. (see above)
To determine the number of valid points in a specific table you must querry each value (from 0 - 1E) the first point with invalid values (>3FF, AAA is prefered 'invalid' value) is the number of valid points.",,,
0x0d,-,dummy,,,
;,-,command separator/terminator,,,
?,-,"return unit type, revision# , build date",,,
,," (e.g. ""AVM 20,Version 1.00,Jun 26 2001"")",,,
,,,,,
,,,,,
Sample Command Strings,,,,,
"To send a main zone power up command in 'C' send the string ""P1P1\x0a"" where the '\x0a' causes the ASCII <lf> (hex 0x0a) character to be put at the end of the string. Alternatively, send ""P1P1;"" using the semi collon ';' command separator/terminator. If you are using a terminal program or are having trouble appending the <lf> to the end of a command string use the ';' terminator as in the latter example. To send multiple commands in one string separate them with ';' as: in 'C' ""P1P1;P1S1\x0a"" or ""P1P1;P1S1;"" which powers up the main sone and switches to source 1 (2-Ch input).",,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Notes:,,,,,
"1. Out-of-range ""level/frequency"" commands set value to max (or min) value.(e.g. master volume,",,,,,
"treble, radio station frequency, speaker calibration, balance…). No message of error is returned.",,,,,
"2. Out-of -range parameters for other commands return the message ""Parameter Out-of-range""",,,,,
Communication buffer (incoming) is flushed from the command causing the error to ,,,,,
the next terminating character (';' or <lf>) ,,,,,
"3. Invalid commands return the message ""Invalid Command""",,,,,
Communication buffer (incoming) is flushed from the command causing the error to ,,,,,
the next terminating character (';' or <lf>) ,,,,,
"4. Receiving a command for the Main zone when not ON, return the message ""Main Off""",,,,,
"5. Receiving a command for Zone2 when not ON, return the message ""Zone2 Off""",,,,,
"6. Receiving a command for the Rec zone when not ON, return the message ""Main Off""",,,,,
"7. Receiving a ""common"" command when neither zones are ON, return the message ""Unit Off""",,,,,
8. Positive numbers when setting a balance represent a gain on the Right channel. Negative numbers,,,,,
represent a gain on the Left channel.,,,,,
"9. When sending ""level"" commands, rounding will automatically be done to the nearest valid value.",,,,,
10. Communication buffer is limited to 64 bytes. Truncate long command strings into several,,,,,
commands and allow time for processing (if not using flow control).,,,,,
11. Brightness control values will automatically be adjusted if lo>med>hi.,,,,,
12. Time/auto-on time exceeding 24 hours (i.e illegal value) will be set to 12:00AM (or 00:00),,,,,
"13. If time format is set to 12hr, ensure that all time settings include ""AM"" or ""PM"" otherwise",,,,,
"time will be set to 12:00AM (or 00:00). It time format is et to 24hr, do NOT include ""AM"" or ""PM"".",,,,,
14. Any error in processing the command wil result in the communications buffer (incomming),,,,,
to be flushed from the command causing the error to the next terminating character (';' or <lf>) ,,,,,
15. Serial commands return a <lf> after the action/change is done/made - note that if successive ,,,,,
commands are sent without waiting for a <lf> response and the next command execution is ,,,,,
completed before the previous terminating <lf> has been transmitted a second <lf> will not,,,,,
be added - ie only a single <lf> may be sent as a response to multiple commands,,,,,
